wavelength,species,dl,sensitivity,photoreceptor
607,yellowfin tuna,dark,1.79E-06,sw
608,yellowfin tuna,dark,1.65E-06,sw
609,yellowfin tuna,dark,1.53E-06,sw
610,yellowfin tuna,dark,1.41E-06,sw
611,yellowfin tuna,dark,1.30E-06,sw
612,yellowfin tuna,dark,1.20E-06,sw
613,yellowfin tuna,dark,1.11E-06,sw
614,yellowfin tuna,dark,1.03E-06,sw
615,yellowfin tuna,dark,9.49E-07,sw
616,yellowfin tuna,dark,8.77E-07,sw
617,yellowfin tuna,dark,8.11E-07,sw
618,yellowfin tuna,dark,7.51E-07,sw
619,yellowfin tuna,dark,6.95E-07,sw
620,yellowfin tuna,dark,6.43E-07,sw
621,yellowfin tuna,dark,5.95E-07,sw
622,yellowfin tuna,dark,5.51E-07,sw
623,yellowfin tuna,dark,5.10E-07,sw
624,yellowfin tuna,dark,4.73E-07,sw
625,yellowfin tuna,dark,4.38E-07,sw
626,yellowfin tuna,dark,4.06E-07,sw
627,yellowfin tuna,dark,3.77E-07,sw
628,yellowfin tuna,dark,3.49E-07,sw
629,yellowfin tuna,dark,3.24E-07,sw
630,yellowfin tuna,dark,3.01E-07,sw
631,yellowfin tuna,dark,2.79E-07,sw
632,yellowfin tuna,dark,2.59E-07,sw
633,yellowfin tuna,dark,2.40E-07,sw
634,yellowfin tuna,dark,2.23E-07,sw
635,yellowfin tuna,dark,2.07E-07,sw
636,yellowfin tuna,dark,1.93E-07,sw
637,yellowfin tuna,dark,1.79E-07,sw
638,yellowfin tuna,dark,1.66E-07,sw
639,yellowfin tuna,dark,1.55E-07,sw
640,yellowfin tuna,dark,1.44E-07,sw
641,yellowfin tuna,dark,1.34E-07,sw
642,yellowfin tuna,dark,1.25E-07,sw
643,yellowfin tuna,dark,1.16E-07,sw
644,yellowfin tuna,dark,1.08E-07,sw
645,yellowfin tuna,dark,1.00E-07,sw
646,yellowfin tuna,dark,9.36E-08,sw
647,yellowfin tuna,dark,8.72E-08,sw
648,yellowfin tuna,dark,8.12E-08,sw
649,yellowfin tuna,dark,7.57E-08,sw
650,yellowfin tuna,dark,7.05E-08,sw
651,yellowfin tuna,dark,6.57E-08,sw
652,yellowfin tuna,dark,6.13E-08,sw
653,yellowfin tuna,dark,5.72E-08,sw
654,yellowfin tuna,dark,5.33E-08,sw
655,yellowfin tuna,dark,4.98E-08,sw
656,yellowfin tuna,dark,4.64E-08,sw
657,yellowfin tuna,dark,4.33E-08,sw
658,yellowfin tuna,dark,4.05E-08,sw
659,yellowfin tuna,dark,3.78E-08,sw
660,yellowfin tuna,dark,3.53E-08,sw
661,yellowfin tuna,dark,3.30E-08,sw
662,yellowfin tuna,dark,3.08E-08,sw
663,yellowfin tuna,dark,2.88E-08,sw
664,yellowfin tuna,dark,2.69E-08,sw
665,yellowfin tuna,dark,2.52E-08,sw
666,yellowfin tuna,dark,2.35E-08,sw
667,yellowfin tuna,dark,2.20E-08,sw
668,yellowfin tuna,dark,2.06E-08,sw
669,yellowfin tuna,dark,1.93E-08,sw
670,yellowfin tuna,dark,1.80E-08,sw
671,yellowfin tuna,dark,1.69E-08,sw
672,yellowfin tuna,dark,1.58E-08,sw
673,yellowfin tuna,dark,1.48E-08,sw
674,yellowfin tuna,dark,1.39E-08,sw
675,yellowfin tuna,dark,1.30E-08,sw
676,yellowfin tuna,dark,1.22E-08,sw
677,yellowfin tuna,dark,1.14E-08,sw
678,yellowfin tuna,dark,1.07E-08,sw
679,yellowfin tuna,dark,1.00E-08,sw
680,yellowfin tuna,dark,9.40E-09,sw
681,yellowfin tuna,dark,8.82E-09,sw
682,yellowfin tuna,dark,8.27E-09,sw
683,yellowfin tuna,dark,7.76E-09,sw
684,yellowfin tuna,dark,7.28E-09,sw
685,yellowfin tuna,dark,6.83E-09,sw
686,yellowfin tuna,dark,6.42E-09,sw
687,yellowfin tuna,dark,6.02E-09,sw
688,yellowfin tuna,dark,5.66E-09,sw
689,yellowfin tuna,dark,5.31E-09,sw
690,yellowfin tuna,dark,4.99E-09,sw
691,yellowfin tuna,dark,4.69E-09,sw
692,yellowfin tuna,dark,4.41E-09,sw
693,yellowfin tuna,dark,4.14E-09,sw
694,yellowfin tuna,dark,3.90E-09,sw
695,yellowfin tuna,dark,3.66E-09,sw
696,yellowfin tuna,dark,3.44E-09,sw
697,yellowfin tuna,dark,3.24E-09,sw
698,yellowfin tuna,dark,3.05E-09,sw
699,yellowfin tuna,dark,2.87E-09,sw
700,yellowfin tuna,dark,2.70E-09,sw
300,sole,dark,0.153270595,sw
301,sole,dark,0.157669953,sw
302,sole,dark,0.162076281,sw
303,sole,dark,0.166483377,sw
304,sole,dark,0.170884892,sw
305,sole,dark,0.175274348,sw
306,sole,dark,0.179645154,sw
307,sole,dark,0.183990626,sw
308,sole,dark,0.188304011,sw
309,sole,dark,0.192578502,sw
310,sole,dark,0.19680726,sw
311,sole,dark,0.200983443,sw
312,sole,dark,0.20510022,sw
313,sole,dark,0.209150801,sw
314,sole,dark,0.213128458,sw
315,sole,dark,0.21702655,sw
316,sole,dark,0.220838549,sw
317,sole,dark,0.224558061,sw
318,sole,dark,0.228178856,sw
319,sole,dark,0.231694888,sw
320,sole,dark,0.235100323,sw
321,sole,dark,0.238389561,sw
322,sole,dark,0.241557261,sw
323,sole,dark,0.244598366,sw
324,sole,dark,0.247508122,sw
325,sole,dark,0.250282105,sw
326,sole,dark,0.252916238,sw
327,sole,dark,0.255406814,sw
328,sole,dark,0.257750516,sw
329,sole,dark,0.259944434,sw
330,sole,dark,0.261986081,sw
331,sole,dark,0.263873412,sw
332,sole,dark,0.265604838,sw
333,sole,dark,0.267179236,sw
334,sole,dark,0.268595964,sw
335,sole,dark,0.269854872,sw
336,sole,dark,0.270956307,sw
337,sole,dark,0.271901123,sw
338,sole,dark,0.272690683,sw
339,sole,dark,0.273326868,sw
340,sole,dark,0.273812073,sw
341,sole,dark,0.274149213,sw
342,sole,dark,0.274341714,sw
343,sole,dark,0.274393519,sw
344,sole,dark,0.274309074,sw
345,sole,dark,0.274093329,sw
346,sole,dark,0.273751723,sw
347,sole,dark,0.273290181,sw
348,sole,dark,0.272715096,sw
349,sole,dark,0.272033321,sw
350,sole,dark,0.271252149,sw
351,sole,dark,0.270379305,sw
352,sole,dark,0.269422921,sw
353,sole,dark,0.268391521,sw
354,sole,dark,0.267294003,sw
355,sole,dark,0.266139612,sw
356,sole,dark,0.264937926,sw
357,sole,dark,0.263698828,sw
358,sole,dark,0.262432482,sw
359,sole,dark,0.26114931,sw
360,sole,dark,0.259859968,sw
361,sole,dark,0.258575317,sw
362,sole,dark,0.257306399,sw
363,sole,dark,0.256064407,sw
364,sole,dark,0.254860663,sw
365,sole,dark,0.253706584,sw
366,sole,dark,0.252613658,sw
367,sole,dark,0.251593415,sw
368,sole,dark,0.250657401,sw
369,sole,dark,0.249817144,sw
370,sole,dark,0.249084134,sw
371,sole,dark,0.248469789,sw
372,sole,dark,0.247985428,sw
373,sole,dark,0.247642248,sw
374,sole,dark,0.247451291,sw
375,sole,dark,0.247423421,sw
376,sole,dark,0.247569296,sw
377,sole,dark,0.247899341,sw
378,sole,dark,0.248423726,sw
379,sole,dark,0.249152338,sw
380,sole,dark,0.250094756,sw
381,sole,dark,0.25126023,sw
382,sole,dark,0.252657654,sw
383,sole,dark,0.254295548,sw
384,sole,dark,0.256182032,sw
385,sole,dark,0.258324806,sw
386,sole,dark,0.260731131,sw
387,sole,dark,0.263407807,sw
388,sole,dark,0.266361158,sw
389,sole,dark,0.269597009,sw
390,sole,dark,0.273120673,sw
391,sole,dark,0.276936932,sw
392,sole,dark,0.281050025,sw
393,sole,dark,0.285463632,sw
394,sole,dark,0.290180862,sw
395,sole,dark,0.295204239,sw
396,sole,dark,0.300535695,sw
397,sole,dark,0.306176557,sw
398,sole,dark,0.312127542,sw
399,sole,dark,0.318388748,sw
400,sole,dark,0.32495965,sw
401,sole,dark,0.331839095,sw
402,sole,dark,0.339025299,sw
403,sole,dark,0.346515849,sw
404,sole,dark,0.354307699,sw
405,sole,dark,0.362397176,sw
406,sole,dark,0.370779982,sw
407,sole,dark,0.3794512,sw
408,sole,dark,0.388405297,sw
409,sole,dark,0.397636141,sw
410,sole,dark,0.407137,sw
411,sole,dark,0.416900564,sw
412,sole,dark,0.42691895,sw
413,sole,dark,0.437183723,sw
414,sole,dark,0.447685905,sw
415,sole,dark,0.458416001,sw
416,sole,dark,0.469364008,sw
417,sole,dark,0.480519442,sw
418,sole,dark,0.491871355,sw
419,sole,dark,0.503408357,sw
420,sole,dark,0.515118641,sw
421,sole,dark,0.52699,sw
422,sole,dark,0.539009858,sw
423,sole,dark,0.551165286,sw
424,sole,dark,0.563443033,sw
425,sole,dark,0.575829545,sw
426,sole,dark,0.58831099,sw
427,sole,dark,0.600873282,sw
428,sole,dark,0.613502104,sw
429,sole,dark,0.626182928,sw
430,sole,dark,0.638901039,sw
431,sole,dark,0.651641556,sw
432,sole,dark,0.664389447,sw
433,sole,dark,0.677129552,sw
434,sole,dark,0.689846597,sw
435,sole,dark,0.702525211,sw
436,sole,dark,0.715149941,sw
437,sole,dark,0.72770526,sw
438,sole,dark,0.740175586,sw
439,sole,dark,0.752545282,sw
440,sole,dark,0.764798675,sw
441,sole,dark,0.776920053,sw
442,sole,dark,0.788893677,sw
443,sole,dark,0.800703782,sw
444,sole,dark,0.812334581,sw
445,sole,dark,0.823770267,sw
446,sole,dark,0.834995016,sw
447,sole,dark,0.845992986,sw
448,sole,dark,0.856748318,sw
449,sole,dark,0.867245134,sw
450,sole,dark,0.877467545,sw
451,sole,dark,0.887399643,sw
452,sole,dark,0.897025509,sw
453,sole,dark,0.906329215,sw
454,sole,dark,0.915294828,sw
455,sole,dark,0.923906414,sw
456,sole,dark,0.932148054,sw
457,sole,dark,0.940003849,sw
458,sole,dark,0.947457936,sw
459,sole,dark,0.954494508,sw
460,sole,dark,0.961097835,sw
461,sole,dark,0.967252289,sw
462,sole,dark,0.972942373,sw
463,sole,dark,0.978152762,sw
464,sole,dark,0.982868336,sw
465,sole,dark,0.987074229,sw
466,sole,dark,0.990755882,sw
467,sole,dark,0.993899092,sw
468,sole,dark,0.996490082,sw
469,sole,dark,0.998515561,sw
470,sole,dark,0.9999628,sw
471,sole,dark,1.000819709,sw
472,sole,dark,1.001074913,sw
473,sole,dark,1.000717847,sw
474,sole,dark,0.999738836,sw
475,sole,dark,0.998129188,sw
476,sole,dark,0.995881292,sw
477,sole,dark,0.992988706,sw
478,sole,dark,0.989446252,sw
479,sole,dark,0.985250108,sw
480,sole,dark,0.980397896,sw
481,sole,dark,0.97488877,sw
482,sole,dark,0.968723488,sw
483,sole,dark,0.961904491,sw
484,sole,dark,0.954435959,sw
485,sole,dark,0.946323871,sw
486,sole,dark,0.937576043,sw
487,sole,dark,0.928202159,sw
488,sole,dark,0.918213785,sw
489,sole,dark,0.907624373,sw
490,sole,dark,0.896449247,sw
491,sole,dark,0.884705571,sw
492,sole,dark,0.872412305,sw
493,sole,dark,0.859590143,sw
494,sole,dark,0.84626144,sw
495,sole,dark,0.83245011,sw
496,sole,dark,0.818181529,sw
497,sole,dark,0.80348241,sw
498,sole,dark,0.788380672,sw
499,sole,dark,0.772905297,sw
500,sole,dark,0.757086182,sw
501,sole,dark,0.740953978,sw
502,sole,dark,0.724539931,sw
503,sole,dark,0.707875715,sw
504,sole,dark,0.69099327,sw
505,sole,dark,0.673924636,sw
506,sole,dark,0.656701796,sw
507,sole,dark,0.639356521,sw
508,sole,dark,0.621920223,sw
509,sole,dark,0.604423816,sw
510,sole,dark,0.586897595,sw
511,sole,dark,0.569371113,sw
512,sole,dark,0.551873079,sw
513,sole,dark,0.53443127,sw
514,sole,dark,0.517072452,sw
515,sole,dark,0.49982231,sw
516,sole,dark,0.482705405,sw
517,sole,dark,0.465745127,sw
518,sole,dark,0.448963672,sw
519,sole,dark,0.432382023,sw
520,sole,dark,0.416019945,sw
521,sole,dark,0.399895985,sw
522,sole,dark,0.384027486,sw
523,sole,dark,0.368430598,sw
524,sole,dark,0.353120303,sw
525,sole,dark,0.33811044,sw
526,sole,dark,0.323413728,sw
527,sole,dark,0.309041799,sw
528,sole,dark,0.295005226,sw
529,sole,dark,0.281313549,sw
530,sole,dark,0.2679753,sw
531,sole,dark,0.254998028,sw
532,sole,dark,0.242388323,sw
533,sole,dark,0.230151826,sw
534,sole,dark,0.218293249,sw
535,sole,dark,0.206816384,sw
536,sole,dark,0.195724113,sw
537,sole,dark,0.185018412,sw
538,sole,dark,0.174700361,sw
539,sole,dark,0.164770141,sw
540,sole,dark,0.155227044,sw
541,sole,dark,0.14606948,sw
542,sole,dark,0.13729498,sw
543,sole,dark,0.128900212,sw
544,sole,dark,0.120880992,sw
545,sole,dark,0.113232311,sw
546,sole,dark,0.105948353,sw
547,sole,dark,0.099022532,sw
548,sole,dark,0.092447527,sw
549,sole,dark,0.086215327,sw
550,sole,dark,0.08031728,sw
551,sole,dark,0.074744147,sw
552,sole,dark,0.069486163,sw
553,sole,dark,0.064533103,sw
554,sole,dark,0.059874343,sw
555,sole,dark,0.055498938,sw
556,sole,dark,0.051395683,sw
557,sole,dark,0.047553192,sw
558,sole,dark,0.043959962,sw
559,sole,dark,0.040604444,sw
560,sole,dark,0.037475105,sw
561,sole,dark,0.034560493,sw
562,sole,dark,0.03184929,sw
563,sole,dark,0.029330367,sw
564,sole,dark,0.02699283,sw
565,sole,dark,0.024826061,sw
566,sole,dark,0.022819752,sw
567,sole,dark,0.020963942,sw
568,sole,dark,0.019249033,sw
569,sole,dark,0.017665813,sw
570,sole,dark,0.016205472,sw
571,sole,dark,0.01485961,sw
572,sole,dark,0.013620241,sw
573,sole,dark,0.012479794,sw
574,sole,dark,0.011431116,sw
575,sole,dark,0.010467458,sw
576,sole,dark,0.009582476,sw
577,sole,dark,0.008770213,sw
578,sole,dark,0.008025092,sw
579,sole,dark,0.007341901,sw
580,sole,dark,0.006715779,sw
581,sole,dark,0.0061422,sw
582,sole,dark,0.005616954,sw
583,sole,dark,0.005136137,sw
584,sole,dark,0.004696129,sw
585,sole,dark,0.004293583,sw
586,sole,dark,0.0039254,sw
587,sole,dark,0.003588725,sw
588,sole,dark,0.003280921,sw
589,sole,dark,0.00299956,sw
590,sole,dark,0.00274241,sw
591,sole,dark,0.002507414,sw
592,sole,dark,0.002292687,sw
593,sole,dark,0.002096495,sw
594,sole,dark,0.001917249,sw
595,sole,dark,0.001753492,sw
596,sole,dark,0.001603888,sw
597,sole,dark,0.001467215,sw
598,sole,dark,0.001342354,sw
599,sole,dark,0.001228281,sw
600,sole,dark,0.00112406,sw
601,sole,dark,0.001028834,sw
602,sole,dark,0.000941822,sw
603,sole,dark,0.000862308,sw
604,sole,dark,0.00078964,sw
605,sole,dark,0.000723221,sw
606,sole,dark,0.000662509,sw
607,sole,dark,0.000607005,sw
608,sole,dark,0.000556256,sw
609,sole,dark,0.00050985,sw
610,sole,dark,0.000467407,sw
611,sole,dark,0.000428584,sw
612,sole,dark,0.000393066,sw
613,sole,dark,0.000360566,sw
614,sole,dark,0.000330824,sw
615,sole,dark,0.0003036,sw
616,sole,dark,0.000278677,sw
617,sole,dark,0.000255856,sw
618,sole,dark,0.000234955,sw
619,sole,dark,0.00021581,sw
620,sole,dark,0.00019827,sw
621,sole,dark,0.000182196,sw
622,sole,dark,0.000167463,sw
623,sole,dark,0.000153957,sw
624,sole,dark,0.000141573,sw
625,sole,dark,0.000130215,sw
626,sole,dark,0.000119796,sw
627,sole,dark,0.000110237,sw
628,sole,dark,0.000101464,sw
629,sole,dark,9.34E-05,sw
630,sole,dark,8.60E-05,sw
631,sole,dark,7.92E-05,sw
632,sole,dark,7.30E-05,sw
633,sole,dark,6.73E-05,sw
634,sole,dark,6.20E-05,sw
635,sole,dark,5.72E-05,sw
636,sole,dark,5.27E-05,sw
637,sole,dark,4.86E-05,sw
638,sole,dark,4.48E-05,sw
639,sole,dark,4.14E-05,sw
640,sole,dark,3.82E-05,sw
641,sole,dark,3.53E-05,sw
642,sole,dark,3.26E-05,sw
643,sole,dark,3.01E-05,sw
644,sole,dark,2.78E-05,sw
645,sole,dark,2.57E-05,sw
646,sole,dark,2.37E-05,sw
647,sole,dark,2.19E-05,sw
648,sole,dark,2.03E-05,sw
649,sole,dark,1.88E-05,sw
650,sole,dark,1.74E-05,sw
651,sole,dark,1.61E-05,sw
652,sole,dark,1.49E-05,sw
653,sole,dark,1.38E-05,sw
654,sole,dark,1.28E-05,sw
655,sole,dark,1.18E-05,sw
656,sole,dark,1.09E-05,sw
657,sole,dark,1.01E-05,sw
658,sole,dark,9.40E-06,sw
659,sole,dark,8.71E-06,sw
660,sole,dark,8.08E-06,sw
661,sole,dark,7.49E-06,sw
662,sole,dark,6.95E-06,sw
663,sole,dark,6.45E-06,sw
664,sole,dark,5.99E-06,sw
665,sole,dark,5.56E-06,sw
666,sole,dark,5.16E-06,sw
667,sole,dark,4.79E-06,sw
668,sole,dark,4.45E-06,sw
669,sole,dark,4.14E-06,sw
670,sole,dark,3.84E-06,sw
671,sole,dark,3.57E-06,sw
672,sole,dark,3.32E-06,sw
673,sole,dark,3.09E-06,sw
674,sole,dark,2.87E-06,sw
675,sole,dark,2.67E-06,sw
676,sole,dark,2.49E-06,sw
677,sole,dark,2.31E-06,sw
678,sole,dark,2.15E-06,sw
679,sole,dark,2.01E-06,sw
680,sole,dark,1.87E-06,sw
681,sole,dark,1.74E-06,sw
682,sole,dark,1.62E-06,sw
683,sole,dark,1.51E-06,sw
684,sole,dark,1.41E-06,sw
685,sole,dark,1.31E-06,sw
686,sole,dark,1.22E-06,sw
687,sole,dark,1.14E-06,sw
688,sole,dark,1.06E-06,sw
689,sole,dark,9.93E-07,sw
690,sole,dark,9.27E-07,sw
691,sole,dark,8.65E-07,sw
692,sole,dark,8.08E-07,sw
693,sole,dark,7.54E-07,sw
694,sole,dark,7.04E-07,sw
695,sole,dark,6.58E-07,sw
696,sole,dark,6.15E-07,sw
697,sole,dark,5.74E-07,sw
698,sole,dark,5.37E-07,sw
699,sole,dark,5.02E-07,sw
700,sole,dark,4.69E-07,sw
300,sole,dark,0.121171328,mw1
301,sole,dark,0.124637613,mw1
302,sole,dark,0.128135521,mw1
303,sole,dark,0.131662221,mw1
304,sole,dark,0.135214756,mw1
305,sole,dark,0.138790052,mw1
306,sole,dark,0.14238492,mw1
307,sole,dark,0.145996057,mw1
308,sole,dark,0.149620055,mw1
309,sole,dark,0.153253402,mw1
310,sole,dark,0.15689249,mw1
311,sole,dark,0.160533618,mw1
312,sole,dark,0.164173,mw1
313,sole,dark,0.16780677,mw1
314,sole,dark,0.171430992,mw1
315,sole,dark,0.175041662,mw1
316,sole,dark,0.178634719,mw1
317,sole,dark,0.182206052,mw1
318,sole,dark,0.185751509,mw1
319,sole,dark,0.189266904,mw1
320,sole,dark,0.192748026,mw1
321,sole,dark,0.196190648,mw1
322,sole,dark,0.199590537,mw1
323,sole,dark,0.202943463,mw1
324,sole,dark,0.206245209,mw1
325,sole,dark,0.209491579,mw1
326,sole,dark,0.212678409,mw1
327,sole,dark,0.215801578,mw1
328,sole,dark,0.218857017,mw1
329,sole,dark,0.22184072,mw1
330,sole,dark,0.224748752,mw1
331,sole,dark,0.22757726,mw1
332,sole,dark,0.230322487,mw1
333,sole,dark,0.232980774,mw1
334,sole,dark,0.235548577,mw1
335,sole,dark,0.238022475,mw1
336,sole,dark,0.240399176,mw1
337,sole,dark,0.242675531,mw1
338,sole,dark,0.24484854,mw1
339,sole,dark,0.246915363,mw1
340,sole,dark,0.248873327,mw1
341,sole,dark,0.250719935,mw1
342,sole,dark,0.252452874,mw1
343,sole,dark,0.254070022,mw1
344,sole,dark,0.255569456,mw1
345,sole,dark,0.256949457,mw1
346,sole,dark,0.258208517,mw1
347,sole,dark,0.259345349,mw1
348,sole,dark,0.260358884,mw1
349,sole,dark,0.261248283,mw1
350,sole,dark,0.262012939,mw1
351,sole,dark,0.26265248,mw1
352,sole,dark,0.263166773,mw1
353,sole,dark,0.263555927,mw1
354,sole,dark,0.263820294,mw1
355,sole,dark,0.263960472,mw1
356,sole,dark,0.263977308,mw1
357,sole,dark,0.263871893,mw1
358,sole,dark,0.263645566,mw1
359,sole,dark,0.263299913,mw1
360,sole,dark,0.262836766,mw1
361,sole,dark,0.2622582,mw1
362,sole,dark,0.261566532,mw1
363,sole,dark,0.260764316,mw1
364,sole,dark,0.259854345,mw1
365,sole,dark,0.258839642,mw1
366,sole,dark,0.257723456,mw1
367,sole,dark,0.256509261,mw1
368,sole,dark,0.255200748,mw1
369,sole,dark,0.25380182,mw1
370,sole,dark,0.252316587,mw1
371,sole,dark,0.250749358,mw1
372,sole,dark,0.249104636,mw1
373,sole,dark,0.247387108,mw1
374,sole,dark,0.245601641,mw1
375,sole,dark,0.243753274,mw1
376,sole,dark,0.241847208,mw1
377,sole,dark,0.239888799,mw1
378,sole,dark,0.237883548,mw1
379,sole,dark,0.235837098,mw1
380,sole,dark,0.233755219,mw1
381,sole,dark,0.2316438,mw1
382,sole,dark,0.229508843,mw1
383,sole,dark,0.227356455,mw1
384,sole,dark,0.225192833,mw1
385,sole,dark,0.22302426,mw1
386,sole,dark,0.220857094,mw1
387,sole,dark,0.21869776,mw1
388,sole,dark,0.216552739,mw1
389,sole,dark,0.214428561,mw1
390,sole,dark,0.212331795,mw1
391,sole,dark,0.210269041,mw1
392,sole,dark,0.208246919,mw1
393,sole,dark,0.206272064,mw1
394,sole,dark,0.204351114,mw1
395,sole,dark,0.202490703,mw1
396,sole,dark,0.200697454,mw1
397,sole,dark,0.198977968,mw1
398,sole,dark,0.197338818,mw1
399,sole,dark,0.195786542,mw1
400,sole,dark,0.194327633,mw1
401,sole,dark,0.192968533,mw1
402,sole,dark,0.191715625,mw1
403,sole,dark,0.190575225,mw1
404,sole,dark,0.189553578,mw1
405,sole,dark,0.188656848,mw1
406,sole,dark,0.187891111,mw1
407,sole,dark,0.187262351,mw1
408,sole,dark,0.186776449,mw1
409,sole,dark,0.186439183,mw1
410,sole,dark,0.186256215,mw1
411,sole,dark,0.186233088,mw1
412,sole,dark,0.186375219,mw1
413,sole,dark,0.186687893,mw1
414,sole,dark,0.187176255,mw1
415,sole,dark,0.187845307,mw1
416,sole,dark,0.188699899,mw1
417,sole,dark,0.189744725,mw1
418,sole,dark,0.190984313,mw1
419,sole,dark,0.192423024,mw1
420,sole,dark,0.194065042,mw1
421,sole,dark,0.195914367,mw1
422,sole,dark,0.197974813,mw1
423,sole,dark,0.200249996,mw1
424,sole,dark,0.202743333,mw1
425,sole,dark,0.205458031,mw1
426,sole,dark,0.208397084,mw1
427,sole,dark,0.211563262,mw1
428,sole,dark,0.21495911,mw1
429,sole,dark,0.218586937,mw1
430,sole,dark,0.222448812,mw1
431,sole,dark,0.226546555,mw1
432,sole,dark,0.230881734,mw1
433,sole,dark,0.235455654,mw1
434,sole,dark,0.240269355,mw1
435,sole,dark,0.245323602,mw1
436,sole,dark,0.250618884,mw1
437,sole,dark,0.256155402,mw1
438,sole,dark,0.261933066,mw1
439,sole,dark,0.267951492,mw1
440,sole,dark,0.274209994,mw1
441,sole,dark,0.280707579,mw1
442,sole,dark,0.287442946,mw1
443,sole,dark,0.294414476,mw1
444,sole,dark,0.301620235,mw1
445,sole,dark,0.309057968,mw1
446,sole,dark,0.316725095,mw1
447,sole,dark,0.324618714,mw1
448,sole,dark,0.332735592,mw1
449,sole,dark,0.341072173,mw1
450,sole,dark,0.349624572,mw1
451,sole,dark,0.358388578,mw1
452,sole,dark,0.367359655,mw1
453,sole,dark,0.376532943,mw1
454,sole,dark,0.385903265,mw1
455,sole,dark,0.395465126,mw1
456,sole,dark,0.405212718,mw1
457,sole,dark,0.415139927,mw1
458,sole,dark,0.425240341,mw1
459,sole,dark,0.435507248,mw1
460,sole,dark,0.445933653,mw1
461,sole,dark,0.456512282,mw1
462,sole,dark,0.467235586,mw1
463,sole,dark,0.478095759,mw1
464,sole,dark,0.48908474,mw1
465,sole,dark,0.500194226,mw1
466,sole,dark,0.511415685,mw1
467,sole,dark,0.522740359,mw1
468,sole,dark,0.534159286,mw1
469,sole,dark,0.545663301,mw1
470,sole,dark,0.557243054,mw1
471,sole,dark,0.56888902,mw1
472,sole,dark,0.580591507,mw1
473,sole,dark,0.592340673,mw1
474,sole,dark,0.604126533,mw1
475,sole,dark,0.615938972,mw1
476,sole,dark,0.627767756,mw1
477,sole,dark,0.639602539,mw1
478,sole,dark,0.651432878,mw1
479,sole,dark,0.663248238,mw1
480,sole,dark,0.675038002,mw1
481,sole,dark,0.686791481,mw1
482,sole,dark,0.698497921,mw1
483,sole,dark,0.710146507,mw1
484,sole,dark,0.721726374,mw1
485,sole,dark,0.733226607,mw1
486,sole,dark,0.744636251,mw1
487,sole,dark,0.755944315,mw1
488,sole,dark,0.76713977,mw1
489,sole,dark,0.778211557,mw1
490,sole,dark,0.789148588,mw1
491,sole,dark,0.799939748,mw1
492,sole,dark,0.810573896,mw1
493,sole,dark,0.821039863,mw1
494,sole,dark,0.831326457,mw1
